txn_id,timestamp,timestamp_status,user_id,merchant_id,amount,amount_status,utr,utr_status,mcc,mcc_status,status
TXN00015477,2026-10-02 23:21:58,VALID,USR29307,MCH4823,18401.0,VALID,UTR0928909445,VALID,7011,VALID,SUCCESS
TXN00000692,2026-11-02 20:59:44,VALID,USR85707,MCH2076,10641.66,VALID,UTR9657827202,VALID,5411,VALID,FAILED
TXN00002292,2026-01-15 15:45:22,VALID,USR58545,MCH5936,7024.27,VALID,UTR1526092565,VALID,5812,VALID,SUCCESS
TXN00019365,2026-03-07 09:00:49,VALID,USR31996,MCH1913,8498.51,VALID,UTR9049975778,VALID,4131,VALID,SUCCESS
TXN00003062,2026-01-16 11:17:41,VALID,USR82910,MCH2166,2310.75,VALID,UTR7748888123,VALID,7011,VALID,SUCCESS
TXN00011745,2026-02-20 16:58:34,VALID,USR29449,MCH1263,20353.16,VALID,UTR7975463567,VALID,4131,VALID,SUCCESS
TXN00004015,2026-02-22 17:21:11,VALID,USR62939,MCH6098,16041.2,VALID,UTR3182286642,VALID,7011,VALID,FAILED
TXN00016199,2026-03-26 11:18:25,VALID,USR38238,MCH7978,15797.09,VALID,UTR4321974606,VALID,5812,VALID,SUCCESS
TXN00002226,2026-03-23 23:47:28,VALID,USR60864,MCH6193,11724.51,VALID,UTR0817382823,VALID,5411,VALID,SUCCESS
TXN00017409,2026-02-25 01:32:12,VALID,USR53928,MCH6557,2769.75,VALID,UTR7779508888,VALID,7011,VALID,SUCCESS
TXN00009038,2026-02-22 05:19:33,VALID,USR45006,MCH7326,21155.0,VALID,UTR4903055805,VALID,,MISSING,SUCCESS
TXN00011661,2026-03-03 16:41:32,VALID,USR80843,MCH2030,21460.32,VALID,UTR5817089939,VALID,5411,VALID,SUCCESS
TXN00012451,2026-02-19 20:20:33,VALID,USR59332,MCH4833,21922.7,VALID,UTR1217199400,VALID,5411,VALID,SUCCESS
TXN00011220,2026-01-12 01:33:42,VALID,USR42284,MCH4161,11037.78,VALID,UTR9160625240,VALID,4131,VALID,SUCCESS
TXN00003209,2026-03-23 16:03:41,VALID,USR13199,MCH7214,10985.87,VALID,,MISSING,7011,VALID,SUCCESS
TXN00008859,2026-01-22 21:38:44,VALID,USR10378,MCH5670,14361.6,VALID,UTR4441697943,VALID,7011,VALID,SUCCESS
TXN00006017,2026-08-03 02:16:33,VALID,USR46096,MCH7934,3320.44,VALID,,MISSING,5912,VALID,SUCCESS
TXN00014195,2026-01-16 05:55:08,VALID,USR37085,MCH6781,2477.84,VALID,UTR1837396399,VALID,7011,VALID,SUCCESS
TXN00002377,2026-01-07 09:35:08,VALID,USR35030,MCH9645,7665.0,VALID,UTR0164278438,VALID,5411,VALID,SUCCESS
TXN00007426,2026-01-12 09:49:59,VALID,USR85464,MCH7098,9199.04,VALID,UTR4195293325,VALID,5411,VALID,SUCCESS
TXN00017640,2026-03-17 00:23:27,VALID,USR22008,MCH4868,20568.11,VALID,UTR4938359489,VALID,5411,VALID,SUCCESS
TXN00003292,2026-03-07 16:38:38,VALID,USR85427,MCH9115,21935.0,VALID,UTR6654484910,VALID,5812,VALID,SUCCESS
TXN00015954,2026-01-30 13:02:49,VALID,USR97820,MCH2452,7995.53,VALID,UTR1040972145,VALID,5812,VALID,SUCCESS
TXN00009706,2026-06-02 18:55:35,VALID,USR85355,MCH6570,4324.0,VALID,UTR7254187316,VALID,5812,VALID,FAILED
TXN00002270,2026-01-08 07:35:09,VALID,USR67741,MCH4737,12813.97,VALID,UTR8799683478,VALID,5912,VALID,SUCCESS
TXN00019808,2026-02-20 21:53:25,VALID,USR60486,MCH1421,463.0,VALID,UTR6566850398,VALID,5411,VALID,SUCCESS
TXN00009882,2026-01-03 05:34:03,VALID,USR51751,MCH9540,14148.13,VALID,UTR5550909226,VALID,7011,VALID,PROCESSING
TXN00008675,2026-02-16 16:37:50,VALID,USR69839,MCH1400,1511.23,VALID,UTR4394844740,VALID,5912,VALID,PROCESSING
TXN00011921,2026-03-10 00:33:19,VALID,USR21428,MCH7889,20577.48,VALID,UTR0805126217,VALID,5411,VALID,SUCCESS
TXN00007707,2026-02-22 00:09:33,VALID,USR73071,MCH2724,13858.99,VALID,UTR0183937744,VALID,5411,VALID,SUCCESS
TXN00000237,2026-01-02 11:20:18,VALID,USR31808,MCH1082,7026.5,VALID,,MISSING,7011,VALID,SUCCESS
TXN00002687,2026-03-17 00:00:00,DATE_ONLY,USR79540,MCH6379,3117.97,VALID,UTR5241661590,VALID,5812,VALID,SUCCESS
TXN00014683,2026-02-23 16:14:19,VALID,USR91974,MCH1093,17920.67,VALID,UTR4020462944,VALID,5411,VALID,SUCCESS
TXN00008283,2026-02-02 20:34:50,VALID,USR20599,MCH7019,21840.15,VALID,UTR8402663950,VALID,5812,VALID,SUCCESS
TXN00000719,2026-03-07 18:15:54,VALID,USR19222,MCH8655,3116.19,VALID,UTR5676821260,VALID,5411,VALID,SUCCESS
TXN00013666,2026-02-15 01:41:08,VALID,USR48795,MCH4492,21910.04,VALID,UTR2135345322,VALID,5411,VALID,SUCCESS
TXN00013641,2026-03-02 19:07:02,VALID,USR92681,MCH4900,12823.28,VALID,UTR1869869548,VALID,4131,VALID,SUCCESS
TXN00019908,2026-02-16 03:54:41,VALID,USR17716,MCH4921,17666.95,VALID,,MISSING,5812,VALID,SUCCESS
TXN00016994,2026-01-31 17:17:01,VALID,USR13790,MCH4190,2331.86,VALID,,MISSING,,MISSING,SUCCESS
TXN00013080,2026-01-11 17:06:06,VALID,USR38404,MCH3316,23612.75,VALID,UTR3160951426,VALID,5912,VALID,SUCCESS
TXN00013475,2026-04-01 13:44:27,VALID,USR99094,MCH7166,11786.56,VALID,UTR9642673309,VALID,,MISSING,SUCCESS
TXN00005130,2026-03-10 01:05:29,VALID,USR44883,MCH2769,21302.69,VALID,,MISSING,7011,VALID,SUCCESS
TXN00017062,2026-02-23 16:00:33,VALID,USR42624,MCH2291,16844.82,VALID,UTR4721266480,VALID,5912,VALID,SUCCESS
TXN00019692,2026-03-23 12:31:34,VALID,USR14224,MCH2402,1655.29,VALID,UTR2642656517,VALID,,MISSING,SUCCESS
TXN00009022,2026-02-20 23:52:33,VALID,USR40913,MCH7516,21789.93,VALID,UTR9570631321,VALID,7011,VALID,SUCCESS
TXN00009659,2026-01-16 10:32:38,VALID,USR64201,MCH9978,16045.48,VALID,UTR6629535875,VALID,7011,VALID,SUCCESS
TXN00017376,2026-01-20 05:05:07,VALID,USR59142,MCH4935,20381.43,VALID,UTR1842045679,VALID,,MISSING,SUCCESS
TXN00009910,2026-03-13 05:54:42,VALID,USR12128,MCH8043,770.28,VALID,UTR6994809791,VALID,7011,VALID,SUCCESS
TXN00008316,2026-03-29 06:02:12,VALID,USR78406,MCH8271,7473.82,VALID,UTR3888508867,VALID,5812,VALID,SUCCESS
TXN00000184,2026-02-27 20:31:14,VALID,USR96285,MCH6826,21934.71,VALID,UTR8757192644,VALID,5812,VALID,PROCESSING
TXN00001076,2026-02-27 12:33:57,VALID,USR86823,MCH4421,10700.05,VALID,UTR3741038100,VALID,4131,VALID,SUCCESS
TXN00014014,2026-03-18 07:13:03,VALID,USR50285,MCH2636,19315.0,VALID,UTR9411984077,VALID,,MISSING,SUCCESS
TXN00013101,2026-10-02 22:45:53,VALID,USR32020,MCH4367,5128.0,VALID,UTR2944049723,VALID,5812,VALID,SUCCESS
TXN00012280,2026-03-06 09:13:22,VALID,USR74279,MCH8574,9735.22,VALID,UTR3524009814,VALID,4131,VALID,SUCCESS
TXN00012650,2026-12-03 12:11:23,VALID,USR30658,MCH5789,22927.0,VALID,UTR1163429099,DUPLICATE,4131,VALID,SUCCESS
TXN00008102,2026-02-23 00:00:00,DATE_ONLY,USR78162,MCH3948,24706.67,VALID,UTR1533450441,VALID,7011,VALID,SUCCESS
TXN00011079,2026-02-24 07:13:09,VALID,USR37015,MCH1094,3291.77,VALID,UTR4385307992,VALID,5411,VALID,SUCCESS
TXN00016372,2026-03-28 00:00:00,DATE_ONLY,USR63283,MCH8402,18909.81,VALID,UTR7087666869,VALID,,MISSING,SUCCESS
TXN00011069,2026-02-23 18:36:12,VALID,USR70571,MCH8456,12737.13,VALID,UTR4875188869,VALID,5411,VALID,SUCCESS
TXN00010949,2026-01-11 21:42:51,VALID,USR73259,MCH5652,5570.8,VALID,UTR2337003613,VALID,5912,VALID,SUCCESS
TXN00016409,2026-01-15 10:21:47,VALID,USR14014,MCH8811,12410.92,VALID,UTR3208957459,VALID,5912,VALID,SUCCESS
TXN00003880,2026-02-23 01:32:42,VALID,USR41991,MCH3603,5792.2,VALID,UTR7650651724,VALID,4131,VALID,SUCCESS
TXN00001459,2026-02-15 20:21:06,VALID,USR67653,MCH8514,5399.72,VALID,UTR7059245292,VALID,5912,VALID,SUCCESS
TXN00004191,2026-11-02 19:24:30,VALID,USR71463,MCH8320,18839.27,VALID,UTR5960635782,VALID,5812,VALID,SUCCESS
TXN00005879,2026-01-05 21:48:41,VALID,USR53888,MCH4098,11207.66,VALID,UTR4053234126,VALID,4131,VALID,SUCCESS
TXN00006569,2026-03-10 00:00:00,DATE_ONLY,USR55220,MCH6420,9667.7,VALID,UTR0928015651,VALID,5912,VALID,SUCCESS
TXN00018505,2026-01-29 03:30:27,VALID,USR65569,MCH7403,15693.89,VALID,UTR8899339341,VALID,5812,VALID,PROCESSING
TXN00010952,2026-03-29 09:33:30,VALID,USR23307,MCH2322,19290.95,VALID,UTR1450548758,VALID,4131,VALID,SUCCESS
TXN00006502,2026-02-25 15:16:05,VALID,USR65795,MCH7737,2010.78,VALID,UTR7168774618,VALID,5812,VALID,SUCCESS
TXN00010233,2026-02-21 23:20:56,VALID,USR95813,MCH3456,21514.18,VALID,UTR8074135464,VALID,5812,VALID,SUCCESS
TXN00018156,2026-02-27 16:54:42,VALID,USR10637,MCH7886,10809.86,VALID,UTR1260854485,VALID,5912,VALID,FAILED
TXN00005124,2026-03-31 10:43:29,VALID,USR30150,MCH9560,12146.0,VALID,UTR5644491672,VALID,7011,VALID,FAILED
TXN00003310,2026-03-05 16:31:32,VALID,USR38714,MCH5588,11611.32,VALID,,MISSING,5411,VALID,SUCCESS
TXN00015266,2026-01-19 23:54:33,VALID,USR63082,MCH8543,7455.96,VALID,UTR5584722660,VALID,5411,VALID,SUCCESS
TXN00008756,2026-02-22 05:38:36,VALID,USR84576,MCH8371,21366.89,VALID,UTR5340276189,VALID,7011,VALID,SUCCESS
TXN00019968,2026-01-03 10:56:34,VALID,USR94592,MCH7536,6837.0,VALID,UTR2265807557,VALID,,MISSING,SUCCESS
TXN00012789,2026-03-26 00:00:00,DATE_ONLY,USR69328,MCH1049,11378.12,VALID,UTR6212085626,VALID,5912,VALID,SUCCESS
TXN00002776,2026-01-08 06:51:30,VALID,USR39850,MCH2538,10826.07,VALID,UTR6226026191,VALID,5912,VALID,FAILED
TXN00008453,2026-01-21 23:05:00,VALID,USR13118,MCH2156,17373.57,VALID,UTR4411111939,DUPLICATE,5411,VALID,SUCCESS
TXN00015141,2026-02-28 09:52:14,VALID,USR32061,MCH8341,17769.57,VALID,UTR0294780495,VALID,5812,VALID,SUCCESS
TXN00000024,2026-02-28 10:48:19,VALID,USR32776,MCH7424,9165.38,VALID,UTR2076212100,VALID,4131,VALID,SUCCESS
TXN00014290,2026-03-02 23:32:23,VALID,USR47915,MCH4371,6138.3,VALID,UTR2291409370,VALID,5812,VALID,SUCCESS
TXN00009971,2026-01-26 08:45:45,VALID,USR21910,MCH9520,1675.03,VALID,UTR2819579787,VALID,5411,VALID,SUCCESS
TXN00005370,2026-03-24 04:29:59,VALID,USR34600,MCH1225,4269.86,VALID,UTR5587839807,VALID,5912,VALID,FAILED
TXN00004467,2026-01-19 00:50:14,VALID,USR15167,MCH3610,3333.91,VALID,UTR7880670265,VALID,5411,VALID,SUCCESS
TXN00000840,2026-02-13 16:44:18,VALID,USR50541,MCH2527,15810.28,VALID,UTR0776359283,VALID,5812,VALID,SUCCESS
TXN00006174,2026-03-07 16:56:14,VALID,USR94839,MCH6260,20912.63,VALID,UTR8938439354,VALID,5411,VALID,SUCCESS
TXN00017706,2026-01-19 05:57:48,VALID,USR14943,MCH5611,24309.41,VALID,,MISSING,5411,VALID,SUCCESS
TXN00014842,2026-01-07 18:44:32,VALID,USR54696,MCH4603,8984.16,VALID,UTR1705789553,VALID,,MISSING,SUCCESS
TXN00001105,2026-01-28 03:39:05,VALID,USR85069,MCH9299,24872.75,VALID,UTR2684140893,VALID,5411,VALID,SUCCESS
TXN00006554,2026-01-12 01:41:37,VALID,USR91797,MCH4319,222.3,VALID,UTR0045153711,VALID,5812,VALID,SUCCESS
TXN00017835,2026-01-19 04:32:38,VALID,USR70278,MCH9726,10721.85,VALID,UTR8681788967,VALID,5812,VALID,FAILED
TXN00015619,2026-03-10 14:55:57,VALID,USR38859,MCH6773,24998.12,VALID,UTR8973808540,VALID,5912,VALID,FAILED
TXN00017383,2026-01-10 23:45:42,VALID,USR87078,MCH2219,5532.74,VALID,UTR9750731176,VALID,5812,VALID,SUCCESS
TXN00011073,2026-03-22 05:17:53,VALID,USR79352,MCH2081,9212.89,VALID,UTR3129646391,VALID,,MISSING,SUCCESS
TXN00002826,2026-02-18 10:51:24,VALID,USR58497,MCH2226,21202.57,VALID,UTR5387764825,VALID,4131,VALID,FAILED
TXN00001604,2026-06-01 10:46:02,VALID,USR26366,MCH1749,8881.36,VALID,UTR9690364724,VALID,5411,VALID,SUCCESS
TXN00013941,2026-02-18 00:56:56,VALID,USR71613,MCH5559,3776.8,VALID,UTR7267644506,VALID,5411,VALID,SUCCESS
TXN00007664,2026-12-01 08:39:02,VALID,USR65770,MCH9226,12513.96,VALID,UTR6950907905,DUPLICATE,5812,VALID,SUCCESS
TXN00009001,2026-01-02 13:03:42,VALID,USR21093,MCH3338,22840.31,VALID,UTR6897157373,VALID,7011,VALID,SUCCESS
TXN00019827,2026-02-14 12:36:01,VALID,USR77503,MCH5880,6538.0,VALID,UTR4737839780,VALID,5812,VALID,SUCCESS
TXN00009605,2026-03-28 23:08:03,VALID,USR50568,MCH1217,16345.93,VALID,UTR7493853846,VALID,,MISSING,FAILED
TXN00017715,2026-03-04 22:50:30,VALID,USR68113,MCH3256,7233.35,VALID,UTR9086907130,VALID,,MISSING,SUCCESS
TXN00017031,2026-03-21 00:14:35,VALID,USR84727,MCH6069,12912.75,VALID,UTR8244932383,VALID,7011,VALID,SUCCESS
TXN00001823,2026-03-07 02:20:46,VALID,USR82250,MCH2880,15379.17,VALID,UTR7342865663,VALID,4131,VALID,SUCCESS
TXN00012845,2026-01-15 03:14:09,VALID,USR24879,MCH8155,11248.69,VALID,UTR1093933357,VALID,5812,VALID,FAILED
TXN00012400,2026-09-01 18:13:59,VALID,USR62989,MCH6258,5768.25,VALID,UTR8058928803,VALID,7011,VALID,SUCCESS
TXN00015923,2026-01-23 06:30:14,VALID,USR99033,MCH5911,5960.67,VALID,UTR2495208883,VALID,5411,VALID,SUCCESS
TXN00010640,2026-03-20 14:46:34,VALID,USR39024,MCH8335,6645.95,VALID,UTR8702966550,VALID,5411,VALID,SUCCESS
TXN00004936,2026-01-09 08:53:25,VALID,USR43398,MCH7362,8797.73,VALID,UTR1238811168,VALID,5812,VALID,SUCCESS
TXN00019137,2026-03-26 03:58:36,VALID,USR41701,MCH7058,6901.0,VALID,UTR5711092038,VALID,5411,VALID,SUCCESS
TXN00005927,2026-01-22 20:32:56,VALID,USR98000,MCH5337,19423.0,VALID,UTR7430052154,VALID,5812,VALID,SUCCESS
TXN00006300,2026-02-09 18:48:04,VALID,USR52975,MCH7144,7794.69,VALID,UTR4123709544,VALID,5812,VALID,SUCCESS
TXN00017131,2026-01-01 17:43:16,VALID,USR58660,MCH8557,19256.29,VALID,UTR8619390526,DUPLICATE,4131,VALID,SUCCESS
TXN00008452,2026-01-08 00:00:00,DATE_ONLY,USR93079,MCH4031,2884.12,VALID,UTR3625956209,VALID,,MISSING,SUCCESS
TXN00019181,2026-01-18 19:28:16,VALID,USR45410,MCH5584,20725.69,VALID,UTR2502406791,DUPLICATE,5411,VALID,SUCCESS
TXN00010708,2026-01-21 02:41:10,VALID,USR71879,MCH5617,13456.61,VALID,UTR2783003000,VALID,5411,VALID,SUCCESS
TXN00007573,2026-01-26 13:02:55,VALID,USR65213,MCH4859,3711.04,VALID,UTR6784385059,VALID,7011,VALID,SUCCESS
TXN00011129,2026-02-25 20:27:41,VALID,USR38968,MCH8894,11204.08,VALID,,MISSING,5411,VALID,SUCCESS
TXN00014380,2026-01-27 12:43:26,VALID,USR88309,MCH6518,900.0,VALID,UTR0066986240,VALID,7011,VALID,SUCCESS
TXN00008988,2026-01-22 14:35:20,VALID,USR93392,MCH9673,23565.82,VALID,UTR0205844390,VALID,4131,VALID,SUCCESS
TXN00008590,2026-02-25 22:43:08,VALID,USR26424,MCH8496,16771.97,VALID,UTR0564854390,VALID,7011,VALID,SUCCESS
TXN00003437,2026-09-02 08:51:39,VALID,USR74369,MCH1234,5729.6,VALID,UTR7445640406,VALID,5411,VALID,SUCCESS
TXN00013113,2026-01-12 21:02:40,VALID,USR21880,MCH3594,2290.35,VALID,UTR9033605202,DUPLICATE,5812,VALID,SUCCESS
TXN00015679,2026-01-03 20:03:06,VALID,USR59989,MCH1527,22871.23,VALID,UTR5235316177,VALID,5411,VALID,SUCCESS
TXN00008385,2026-03-04 05:24:51,VALID,USR35589,MCH3818,6455.91,VALID,UTR3899043873,VALID,5812,VALID,SUCCESS
TXN00017490,2026-03-20 23:20:47,VALID,USR68010,MCH3975,23290.87,VALID,UTR8420733666,VALID,5812,VALID,PROCESSING
TXN00012478,2026-02-08 03:39:25,VALID,USR36682,MCH1823,9364.66,VALID,UTR0940763569,VALID,5812,VALID,SUCCESS
TXN00004718,2026-03-27 02:36:52,VALID,USR33936,MCH8216,24893.4,VALID,UTR4553878088,VALID,5411,VALID,SUCCESS
TXN00006964,2026-06-01 06:27:13,VALID,USR39076,MCH5561,16056.33,VALID,UTR4705613055,VALID,5812,VALID,SUCCESS
TXN00004335,2026-01-09 08:03:22,VALID,USR44076,MCH6037,9529.99,VALID,UTR0929265556,VALID,7011,VALID,SUCCESS
TXN00002717,2026-01-27 12:38:27,VALID,USR51820,MCH5869,16165.0,VALID,UTR8687721101,VALID,4131,VALID,SUCCESS
TXN00002844,2026-01-12 21:45:57,VALID,USR85009,MCH5120,23773.71,VALID,UTR6086130980,VALID,5411,VALID,SUCCESS
TXN00004201,2026-09-03 12:08:54,VALID,USR30394,MCH2925,21250.48,VALID,UTR9801146524,VALID,4131,VALID,SUCCESS
TXN00011672,2026-01-29 20:48:23,VALID,USR98403,MCH6481,3620.45,VALID,,MISSING,,MISSING,FAILED
TXN00019098,2026-01-31 11:18:37,VALID,USR91395,MCH6219,15205.68,VALID,UTR1000719181,VALID,5912,VALID,SUCCESS
TXN00019397,2026-03-08 19:06:48,VALID,USR60510,MCH7157,19648.93,VALID,UTR6787691464,VALID,4131,VALID,SUCCESS
TXN00010538,2026-03-13 15:04:37,VALID,USR68240,MCH1231,2267.06,VALID,UTR7831294414,VALID,7011,VALID,SUCCESS
TXN00016871,2026-03-31 13:33:33,VALID,USR88604,MCH2907,16761.3,VALID,UTR4355814628,VALID,5812,VALID,FAILED
TXN00018719,2026-02-09 21:18:44,VALID,USR59428,MCH8472,6290.31,VALID,UTR3830524973,VALID,5912,VALID,SUCCESS
TXN00001805,2026-01-30 08:09:14,VALID,USR74814,MCH6888,8749.08,VALID,UTR9801314043,VALID,5812,VALID,SUCCESS
TXN00002763,2026-02-04 03:09:49,VALID,USR61287,MCH9622,15776.74,VALID,UTR9963011171,VALID,5812,VALID,FAILED
TXN00017330,2026-03-31 23:05:43,VALID,USR89717,MCH7370,6750.23,VALID,UTR1080241874,VALID,5411,VALID,SUCCESS
TXN00012267,2026-01-10 02:03:08,VALID,USR24557,MCH7453,994.36,VALID,UTR1429409463,VALID,4131,VALID,SUCCESS
TXN00004733,2026-01-30 15:53:17,VALID,USR48955,MCH5963,18103.49,VALID,UTR5917054504,VALID,5912,VALID,SUCCESS
TXN00006034,2026-03-21 05:27:07,VALID,USR77291,MCH3231,5849.92,VALID,UTR6772810230,VALID,,MISSING,SUCCESS
TXN00015971,2026-03-14 07:24:15,VALID,USR22073,MCH8039,22098.06,VALID,UTR8968262762,VALID,5411,VALID,SUCCESS
TXN00019897,2026-01-17 07:41:59,VALID,USR91018,MCH3300,6770.67,VALID,UTR3647949982,VALID,5411,VALID,SUCCESS
TXN00002381,2026-03-07 20:44:18,VALID,USR91117,MCH7438,20562.34,VALID,UTR9316494373,VALID,5411,VALID,SUCCESS
TXN00003388,2026-03-14 17:18:14,VALID,USR59803,MCH7670,13937.86,VALID,UTR4444792774,VALID,4131,VALID,PROCESSING
TXN00009514,2026-01-12 10:08:46,VALID,USR72202,MCH5438,17458.4,VALID,UTR5460343584,VALID,4131,VALID,PROCESSING
TXN00002497,2026-02-05 17:07:53,VALID,USR67794,MCH4622,14436.2,VALID,UTR9240276314,VALID,,MISSING,FAILED
TXN00013317,2026-01-20 18:05:20,VALID,USR35933,MCH4785,4949.22,VALID,UTR2645125284,VALID,4131,VALID,SUCCESS
TXN00018547,2026-01-06 18:23:35,VALID,USR60690,MCH7968,-11589.95,NEGATIVE,UTR5630304704,VALID,5812,VALID,SUCCESS
TXN00006114,2026-01-14 08:05:03,VALID,USR57977,MCH1341,13625.17,VALID,,MISSING,5912,VALID,SUCCESS
TXN00006181,2026-03-27 03:31:24,VALID,USR76523,MCH7286,14841.48,VALID,,MISSING,5411,VALID,SUCCESS
TXN00010733,2026-02-24 06:04:34,VALID,USR97197,MCH6985,18916.25,VALID,UTR7136899041,VALID,5411,VALID,SUCCESS
TXN00008916,2026-02-21 17:53:25,VALID,USR17323,MCH1738,12077.53,VALID,UTR7569522485,VALID,5812,VALID,SUCCESS
TXN00012221,2026-02-12 07:25:48,VALID,USR76496,MCH6339,1891.05,VALID,UTR3626420529,VALID,5411,VALID,SUCCESS
TXN00010576,2026-03-24 16:29:29,VALID,USR47254,MCH9579,22525.08,VALID,UTR8352821055,VALID,5812,VALID,SUCCESS
TXN00016560,2026-02-13 00:00:00,DATE_ONLY,USR13110,MCH9396,15689.87,VALID,UTR5516030055,VALID,5812,VALID,SUCCESS
TXN00015065,2026-03-07 02:36:51,VALID,USR98713,MCH9882,2509.45,VALID,UTR6711870768,VALID,,MISSING,SUCCESS
TXN00001978,2026-02-21 12:17:13,VALID,USR32087,MCH7312,10747.12,VALID,UTR9925660625,VALID,5411,VALID,SUCCESS
TXN00012367,2026-03-04 20:00:38,VALID,USR24746,MCH9032,20766.28,VALID,UTR1553890924,VALID,4131,VALID,SUCCESS
TXN00011346,2026-02-16 02:10:02,VALID,USR41081,MCH7952,23790.57,VALID,UTR5452106289,VALID,,MISSING,SUCCESS
TXN00008391,2026-01-07 11:22:31,VALID,USR60151,MCH9587,15154.31,VALID,UTR6352279770,VALID,4131,VALID,SUCCESS
TXN00007892,2026-01-21 22:04:30,VALID,USR75842,MCH1399,12594.22,VALID,UTR3945328601,DUPLICATE,5912,VALID,SUCCESS
TXN00001722,2026-03-13 02:31:19,VALID,USR44494,MCH3269,3043.41,VALID,UTR7985475811,VALID,4131,VALID,SUCCESS
TXN00013312,2026-02-13 07:12:50,VALID,USR84425,MCH9575,11495.0,VALID,UTR1030693959,VALID,5812,VALID,SUCCESS
TXN00014661,2026-02-19 01:25:01,VALID,USR17546,MCH2074,21043.46,VALID,UTR3440776731,VALID,7011,VALID,SUCCESS
TXN00015069,2026-03-31 14:07:52,VALID,USR92304,MCH5632,3526.29,VALID,UTR7518439021,VALID,5912,VALID,SUCCESS
TXN00006869,2026-02-02 03:26:27,VALID,USR61745,MCH2863,14456.0,VALID,UTR6577397686,VALID,5912,VALID,SUCCESS
TXN00003892,2026-01-08 05:12:08,VALID,USR67185,MCH8778,13287.04,VALID,UTR4215448906,VALID,5411,VALID,SUCCESS
TXN00013629,2026-03-24 07:15:57,VALID,USR22209,MCH2298,22320.91,VALID,UTR3672644347,VALID,,MISSING,FAILED
TXN00006993,2026-03-14 10:11:30,VALID,USR42935,MCH8504,6006.32,VALID,UTR6971255295,VALID,,MISSING,FAILED
TXN00008514,2026-02-24 16:13:20,VALID,USR18619,MCH7561,17203.88,VALID,UTR5084680949,VALID,5411,VALID,SUCCESS
TXN00007993,2026-01-17 04:55:46,VALID,USR48728,MCH1107,6858.0,VALID,UTR8508816710,VALID,5411,VALID,SUCCESS
TXN00003508,2026-06-03 11:27:07,VALID,USR21321,MCH3077,11630.59,VALID,,MISSING,4131,VALID,SUCCESS
TXN00009890,2026-01-08 13:56:38,VALID,USR31231,MCH5699,7405.2,VALID,UTR3728948063,DUPLICATE,,MISSING,SUCCESS
TXN00014024,2026-01-20 10:44:53,VALID,USR73197,MCH9029,5426.78,VALID,UTR2851638467,VALID,7011,VALID,SUCCESS
TXN00009217,2026-03-07 06:05:03,VALID,USR96282,MCH2663,13426.34,VALID,UTR9783160031,VALID,5411,VALID,SUCCESS
TXN00018683,2026-03-05 17:57:58,VALID,USR74780,MCH3532,15455.09,VALID,UTR9483947633,VALID,7011,VALID,SUCCESS
TXN00010308,2026-03-06 18:57:35,VALID,USR33631,MCH5976,5899.82,VALID,UTR1677287060,VALID,5411,VALID,PROCESSING
TXN00000345,2026-02-09 00:00:00,DATE_ONLY,USR31435,MCH8116,9968.63,VALID,UTR1469746706,VALID,4131,VALID,FAILED
TXN00003820,2026-02-04 22:01:57,VALID,USR41296,MCH3710,11939.0,VALID,UTR3076422004,VALID,5912,VALID,SUCCESS
TXN00013477,2026-02-17 20:23:43,VALID,USR77506,MCH2602,2307.53,VALID,UTR7379012022,VALID,5411,VALID,SUCCESS
TXN00004765,2026-01-23 05:29:05,VALID,USR20749,MCH5345,13464.49,VALID,UTR1254577767,VALID,7011,VALID,SUCCESS
TXN00001465,2026-01-19 12:09:15,VALID,USR54204,MCH1734,24985.35,VALID,UTR9932547537,VALID,5912,VALID,SUCCESS
TXN00005598,2026-02-23 19:10:31,VALID,USR27046,MCH1116,17065.97,VALID,UTR2287145233,VALID,7011,VALID,SUCCESS
TXN00015615,2026-01-25 04:28:19,VALID,USR27619,MCH1243,21792.0,VALID,UTR8391438538,VALID,7011,VALID,FAILED
TXN00003584,2026-01-07 16:49:34,VALID,USR63266,MCH8506,21496.0,VALID,UTR8504062999,VALID,5411,VALID,SUCCESS
TXN00011426,2026-03-13 23:39:43,VALID,USR10959,MCH3441,9132.49,VALID,UTR5719503330,VALID,5411,VALID,SUCCESS
TXN00017210,2026-02-23 00:00:00,DATE_ONLY,USR36816,MCH3190,20814.28,VALID,UTR7403102083,VALID,4131,VALID,SUCCESS
TXN00003618,2026-08-02 03:53:34,VALID,USR21120,MCH6411,21129.57,VALID,UTR4659117907,DUPLICATE,4131,VALID,SUCCESS
TXN00013501,2026-08-03 06:04:08,VALID,USR81442,MCH4139,5657.0,VALID,UTR3527226531,VALID,4131,VALID,SUCCESS
TXN00010382,2026-02-27 13:59:19,VALID,USR42017,MCH2462,17703.51,VALID,UTR2476492189,VALID,5812,VALID,SUCCESS
TXN00016695,2026-02-18 18:09:26,VALID,USR90330,MCH8951,19567.69,VALID,UTR9315910708,DUPLICATE,5812,VALID,SUCCESS
TXN00019515,2026-12-03 02:54:53,VALID,USR41460,MCH1528,17032.04,VALID,UTR6278858901,VALID,,MISSING,SUCCESS
TXN00012807,2026-03-20 13:26:42,VALID,USR84061,MCH6330,5934.56,VALID,UTR8019258241,VALID,4131,VALID,SUCCESS
TXN00005662,2026-01-22 23:10:57,VALID,USR48063,MCH1591,2650.2,VALID,UTR9007817995,VALID,5812,VALID,SUCCESS
