txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status
TXN00001979,2026-01-29 15:09:41,USR10226,MCH1277,21819.53,UTR4525661010,4131,PROCESSING
TXN00018666,2026-02-12 13:54:33,USR78780,MCH5135,Rs. 13507.28,UTR7074984212,,SUCCESS
TXN00017046,02-09-2026 08:16:14 PM,USR66094,MCH6152,14337.36,UTR8784540374,5812,TXN_SUCCESS
TXN00012311,2026-01-03 19:16:56,USR27688,MCH7294,15365.88,UTR6568422300,05411,SUCCESS
TXN00003107,02-24-2026 01:07:41 PM,USR43073,MCH5287,"₹18,088.96",UTR7175205310,5912,Success
TXN00002565,2026-03-18 20:03:01,USR49676,MCH8291,10077.8,UTR8456810939,,TXN_SUCCESS
TXN00003253,2026/02/21,USR98566,MCH6199,"₹15,144.89",UTR1269804517,5812,TXN_FAILED
TXN00008318,02-17-2026 02:50:09 AM,USR64159,MCH1452,18671.12,UTR8179029279,7011,Success
TXN00012360,2026-03-24 18:06:35,USR16084,MCH3541,"INR 11,601",UTR1425398962,5411,F
TXN00008796,2026-03-24 17:29:49,USR82246,MCH3560,10094.68,UTR7307718621,,S
TXN00010668,2026-02-14 14:12:23,USR58569,MCH8410,6139.8,UTR 1836762385,,SUCCESS
TXN00001284,2026-02-14 01:58:10,USR12116,MCH9495,254.17,UTR2154417141,5411,SUCCESS
TXN00018413,2026-01-11 10:52:05,USR90528,MCH1557,23749.52,UTR0298956812,5812,Success
TXN00002933,2026-01-06 09:07:16,USR46169,MCH1389,1970.61,UTR5861638908,5912,Fail
TXN00000264,23/02/2026 09:08:06,USR34195,MCH3257,12963.06,UTR 7207529900,7011,TXN_FAILED
TXN00015243,18/03/2026 19:48:36,USR99848,MCH1701,11846.03,UTR5439371439,5912,COMPLETED
TXN00015278,2026/01/15,USR30388,MCH9579,16267.86,UTR7513098678,7011,Fail
TXN00002925,02-27-2026 01:38:26 AM,USR82779,MCH6524,"INR 9,280",UTR2260141910,05411,COMPLETED
TXN00012961,03-23-2026 05:01:53 PM,USR84852,MCH4588,INR 98,UTR7941514491,4131,S
TXN00008511,1769938902,USR13676,MCH9328,4646.29,,5912,TXN_SUCCESS
TXN00007270,2026-02-26 04:18:32,USR31065,MCH9453,"INR 8,881",UTR0015556591,,S
TXN00012328,2026-02-13 23:48:15,USR62220,MCH4195,Rs. 2824.05,,05411,SUCCESS
TXN00010242,01-09-2026 07:16:09 PM,USR18419,MCH4376,"INR 5,358",UTR7512123560,05411,S
TXN00006796,02-27-2026 03:02:13 AM,USR87789,MCH2976,Rs. 7146.63,UTR2887871912,,S
TXN00013625,2026-01-04 05:41:47,USR96267,MCH7970,11353.78,UTR6625562877,5912,S
TXN00003048,2026-03-25 21:38:51,USR20567,MCH9420,8669.64,UTR2366240332,05411,TXN_SUCCESS
TXN00000605,1773788733,USR82098,MCH8397,3024.69,UTR6295159010,,SUCCESS
TXN00010909,2026-01-15 08:44:06,USR36350,MCH7334,21055.73,UTR2438353518,,S
TXN00009309,2026-03-13 14:25:33,USR70177,MCH9986,"₹4,126.70",UTR 6834141423,05411,TXN_FAILED
TXN00018916,2026-01-12 02:40:47,USR75997,MCH9791,"₹12,291.44",UTR0310902571,5812,Success
TXN00012236,2026-01-06 04:01:00,USR37005,MCH5874,24215.66,UTR0532351254,7011,COMPLETED
TXN00008743,28/01/2026 22:21:17,USR23948,MCH9840,10801.77,UTR9790078163,05411,Success
TXN00008486,2026-01-17 04:41:37,USR99966,MCH2010,19146.43,UTR3080481570,7011,TXN_SUCCESS
TXN00001858,02-08-2026 03:43:57 PM,USR39861,MCH8561,11518.88,,5812,TXN_SUCCESS
TXN00010515,2026-02-19 23:48:45,USR56386,MCH8024,16177.2,UTR6075270005,5912,COMPLETED
TXN00000312,01-28-2026 12:53:56 AM,USR57484,MCH1366,"₹1,970.62",UTR7011519862,5912,SUCCESS
TXN00004092,2026-01-08 03:16:58,USR82300,MCH5185,8539.55,UTR0877060017,4131,SUCCESS
TXN00004625,2026-01-25 00:50:39,USR91405,MCH1118,"₹23,626.15",UTR9991527387,5812,COMPLETED
TXN00015508,04/03/2026 21:24:57,USR43330,MCH4289,"₹9,484.69",UTR1772332266,5411,S
TXN00012841,2026-03-08 05:38:16,USR95455,MCH2408,21351.48,UTR3501840579,05411,S
TXN00011454,2026-03-04 12:14:07,USR46313,MCH7734,"INR 9,994",UTR8127525220,05411,COMPLETED
TXN00007591,18/01/2026 00:24:40,USR13247,MCH6818,"4,808.49",UTR7443888100,05411,PENDING
TXN00016894,15/01/2026 03:04:18,USR53450,MCH4312,20753.33,UTR5216580863,5912,COMPLETED
TXN00007761,2026-01-01 15:26:03,USR52506,MCH1454,"15,350.01",UTR6602576015,,S
TXN00016915,08/03/2026 09:04:11,USR65144,MCH8358,1027.09,UTR4447773811,7011,SUCCESS
TXN00011441,2026-02-11 05:37:57,USR41483,MCH6409,"₹7,413.43",UTR5373557216,5411,SUCCESS
TXN00018305,2026-03-25 14:19:37,USR87355,MCH7953,"₹10,498.18",UTR6694017599,4131,TXN_SUCCESS
TXN00011566,1769435083,USR25722,MCH7436,6592.46,UTR9300120845,,TXN_SUCCESS
TXN00018807,1774487972,USR88678,MCH2056,24645.52,UTR4896168586,7011,TXN_SUCCESS
TXN00015412,2026-02-25 20:02:09,USR94957,MCH9139,"INR 13,925",UTR0328227949,5411,COMPLETED
TXN00005517,02-02-2026 02:21:10 PM,USR82423,MCH4284,20200.85,UTR4818144162,5812,Initiated
TXN00006660,2026-02-10 01:45:59,USR82868,MCH9086,7411.46,UTR1408108230,7011,COMPLETED
TXN00009889,2026-03-06 22:13:25,USR31413,MCH1672,4609.19,UTR0619757770,5812,Success
TXN00002697,31/01/2026 15:23:29,USR74739,MCH3384,16941.78,UTR2597040485,4131,TXN_SUCCESS
TXN00000302,2026-01-06 17:11:08,USR55464,MCH4564,13288.55,UTR5427840378,,TXN_SUCCESS
TXN00019994,01-01-2026 01:04:58 PM,USR13023,MCH1381,"₹12,321.68",UTR 0311129078,,Success
TXN00018246,2026-01-24 08:49:46,USR34441,MCH7401,16496.02,UTR4069539603,5812,TXN_SUCCESS
TXN00018625,2026-02-11 10:35:39,USR55104,MCH6102,23989.24,UTR4161367136,,S
TXN00004308,2026-01-26 02:54:14,USR31655,MCH4969,"₹15,756.03",UTR0456214755,5912,COMPLETED
TXN00000525,26/01/2026 15:07:37,USR38974,MCH3098,20959.83,UTR5183363120,7011,Success
TXN00011116,2026-02-24 21:53:03,USR23810,MCH1750,"INR 21,916",UTR4244256651,5912,S
TXN00018574,2026-02-10 09:54:35,USR66152,MCH1116,18125.58,UTR1955170480,,COMPLETED
TXN00019334,03-17-2026 10:38:50 AM,USR37195,MCH2489,"₹22,553.64",UTR4631465997,4131,Success
TXN00001329,2026-02-12 12:03:07,USR32599,MCH3429,16471.11,UTR 5051007628,05411,COMPLETED
TXN00003293,02-22-2026 05:43:35 PM,USR10529,MCH3199,9741.23,UTR7769209800,5812,S
TXN00014840,2026-01-01 03:40:42,USR93489,MCH2274,8471.26,UTR4111804429,5912,F
TXN00015757,2026-02-17 09:44:35,USR47409,MCH9370,"INR 16,630",UTR7728010663,5812,TXN_SUCCESS
TXN00000223,2026-02-19 06:56:24,USR49344,MCH7720,2350.93,UTR5048405036,4131,S
TXN00002276,1773554350,USR82987,MCH7591,Rs. 15020.27,UTR5374520697,5411,Success
TXN00003675,2026-01-22 02:16:26,USR63941,MCH7614,15211.9,UTR9020439652,05411,COMPLETED
TXN00018475,03-02-2026 01:09:36 AM,USR93617,MCH8128,22634.72,UTR 9298581953,05411,Declined
TXN00007062,2026-02-10 01:33:16,USR24969,MCH7274,Rs. 13010.56,UTR3915310951,,S
TXN00012611,2026-02-17 07:56:57,USR30812,MCH6140,6757.42,UTR9221516817,4131,S
TXN00010552,2026-01-15 01:44:15,USR87367,MCH4434,Rs. 10053.45,,05411,PROCESSING
TXN00001804,2026-03-10 01:37:41,USR13454,MCH4022,"₹7,420.42",UTR9914600080,4131,F
TXN00008877,2026-01-24 08:04:52,USR99625,MCH7486,2381.16,UTR8986556303,,Success
TXN00003885,2026-02-22 15:16:13,USR60969,MCH7027,22155.68,UTR5123252977,5411,COMPLETED
TXN00009718,2026-03-29 16:44:20,USR16257,MCH6109,"₹6,803.80",UTR7164377932,5411,Success
TXN00003604,02-06-2026 03:37:48 PM,USR93275,MCH5866,6973.29,UTR5860295905,5411,Fail
TXN00009400,2026/01/04,USR99610,MCH1657,Rs. 574.02,UTR7093732869,,SUCCESS
TXN00015258,16/02/2026 20:10:14,USR86156,MCH4170,"₹4,527.59",UTR0479529492,4131,SUCCESS
TXN00008001,2026/01/06,USR82487,MCH6546,18009.5,UTR5039089790,5411,S
TXN00002891,2026-03-20 00:40:03,USR80295,MCH4477,"INR 8,311",UTR4232829434,4131,Success
TXN00006269,2026-01-10 19:18:00,USR61534,MCH9491,7583.61,UTR 0748577346,5912,COMPLETED
TXN00015438,2026-01-29 11:39:50,USR49656,MCH7656,884.62,UTR5196695180,5411,Success
TXN00018328,2026-01-28 00:34:46,USR48240,MCH1867,4303.69,UTR0840574767,5812,Success
TXN00007134,2026-03-04 05:15:43,USR40926,MCH9291,4062.96,UTR7954239706,5411,TXN_SUCCESS
TXN00008650,2026-01-22 13:29:49,USR16081,MCH6142,"INR 5,351",UTR2390989755,7011,TXN_SUCCESS
TXN00001910,01-02-2026 10:37:37 AM,USR80728,MCH6112,"₹3,730.71",UTR 5273897726,5812,TXN_SUCCESS
TXN00007813,1768993519,USR72224,MCH5418,2593.84,UTR6981056185,7011,Declined
TXN00018033,27/01/2026 06:42:15,USR49836,MCH1411,17515.67,UTR5329740389,,Success
TXN00011995,2026/01/06,USR33292,MCH5132,"₹24,441.03",UTR1841124939,4131,COMPLETED
TXN00007921,05/03/2026 00:35:05,USR40480,MCH4565,Rs. 16199.45,UTR7346119504,5812,COMPLETED
TXN00009960,2026-02-28 15:00:22,USR38414,MCH1807,5858.36,UTR1203708616,4131,S
TXN00011265,18/03/2026 02:55:18,USR59507,MCH8986,"₹18,171.10",UTR3409941901,5912,SUCCESS
TXN00011811,17/02/2026 04:05:37,USR42105,MCH7401,"INR 24,137",UTR6129263416,,S
TXN00002678,2026-02-15 02:38:59,USR64038,MCH5600,1461.72,UTR7616934013,,TXN_SUCCESS
TXN00009552,11/01/2026 06:49:39,USR22018,MCH8244,"23,657.15",UTR9200930032,,S
TXN00018891,2026-01-27 20:09:54,USR65258,MCH7441,"₹7,659.54",UTR9557436218,5411,S
TXN00004582,2026-03-18 04:49:53,USR25917,MCH8117,7591.6,UTR2798281171,5411,Success
TXN00016793,25/01/2026 20:35:04,USR21404,MCH7387,24231.21,UTR5713388649,4131,SUCCESS
TXN00013222,25/03/2026 16:32:44,USR94268,MCH7885,"₹24,548.13",UTR2903684467,4131,TXN_SUCCESS
TXN00005913,2026-03-08 21:08:17,USR45405,MCH3604,17763.44,UTR2127140970,05411,COMPLETED
TXN00003272,2026-01-29 23:33:12,USR76368,MCH2251,259.37,UTR7161632001,05411,TXN_SUCCESS
TXN00010422,2026-03-28 02:39:43,USR24948,MCH6679,Rs. 11211.18,UTR8867132237,4131,S
TXN00006202,12/02/2026 02:30:47,USR46031,MCH4352,10069.13,UTR4591055826,4131,COMPLETED
TXN00009715,14/01/2026 11:41:58,USR32457,MCH8119,12023.04,UTR6101467075,7011,F
TXN00000769,2026-01-03 08:54:55,USR69031,MCH1410,8558.62,UTR7242788476,5411,SUCCESS
TXN00004667,2026-02-04 18:43:10,USR82559,MCH7413,2643.98,UTR2406956099,5912,S
TXN00013394,2026-02-14 15:24:36,USR89813,MCH2802,22225.9,UTR7688922510,5812,Success
TXN00013143,2026-02-13 14:25:11,USR35454,MCH9011,Rs. 9557.05,,5912,SUCCESS
TXN00003133,01-15-2026 12:10:02 AM,USR24058,MCH9977,23318.44,,7011,S
TXN00016058,2026-02-24 09:42:03,USR23273,MCH8101,24918.19,,5411,Success
TXN00013886,03/03/2026 18:19:13,USR25914,MCH2697,22975.29,UTR3708419242,5812,S
TXN00012341,2026/01/28,USR42231,MCH6893,"₹16,496.69",UTR3709024281,5411,Declined
TXN00005021,1774945019,USR27789,MCH3157,16676.52,UTR7422731850,5812,TXN_SUCCESS
TXN00011007,2026-01-02 04:24:23,USR99621,MCH6496,16040.84,UTR1328501935,,COMPLETED
TXN00016661,09/01/2026 06:09:21,USR45830,MCH2349,"₹18,865.94",UTR2085581532,,SUCCESS
TXN00018454,23/02/2026 01:37:32,USR35755,MCH9337,1570.23,UTR0286329588,,COMPLETED
TXN00004575,11/03/2026 00:10:36,USR41398,MCH2322,19002.54,UTR2296523841,5812,COMPLETED
TXN00000245,01-30-2026 08:33:35 PM,USR96954,MCH7539,396.26,UTR2054734690,5912,COMPLETED
TXN00006461,2026-03-06 10:33:28,USR47753,MCH6186,Rs. 6638.06,UTR6961762262,5812,Success
TXN00003782,07/03/2026 04:35:35,USR89123,MCH5143,-8176.6,UTR3514838004,,Success
TXN00013727,2026-01-30 23:15:48,USR92603,MCH7518,"₹24,761.74",UTR5953659253,,Success
TXN00015990,2026-01-02 07:50:01,USR64598,MCH6606,"13,304.23",UTR2781263405,05411,COMPLETED
TXN00003828,1771163971,USR37969,MCH5751,"INR 12,058",UTR5084528285,05411,SUCCESS
TXN00003335,2026-01-23 14:32:54,USR35035,MCH5447,22261.33,UTR3942513928,05411,Initiated
TXN00003038,2026-02-15 06:57:35,USR15259,MCH5466,24509.41,UTR7730259102,7011,COMPLETED
TXN00015513,02-10-2026 05:56:25 PM,USR60995,MCH7724,22350.52,UTR2416573920,5411,SUCCESS
TXN00002198,02/01/2026 19:40:15,USR52910,MCH3282,"₹21,615.44",UTR0707642579,7011,TXN_SUCCESS
TXN00013195,2026-02-18 19:13:59,USR46881,MCH1955,Rs. 13971.45,UTR5223860118,05411,Success
TXN00010748,2026-03-15 00:55:58,USR90121,MCH5699,21695.01,UTR1347006533,05411,SUCCESS
TXN00015388,2026-03-11 07:09:21,USR89102,MCH2315,6301.09,UTR3759792163,,Success
TXN00003567,2026-01-03 02:43:43,USR97435,MCH3788,14361.45,UTR6152477562,4131,PENDING
TXN00013710,2026-01-06 20:57:16,USR41471,MCH6902,Rs. 19916.56,UTR5308681856,4131,Fail
TXN00013590,02-11-2026 10:30:50 PM,USR83585,MCH1200,"INR 5,936",UTR4338482046,05411,Success
TXN00014673,2026-02-11 11:54:28,USR13860,MCH4029,2722.99,UTR0439117705,05411,TXN_SUCCESS
TXN00009356,30/03/2026 22:48:52,USR30023,MCH4198,19705.09,UTR5697731982,05411,F
TXN00015425,2026-01-29 23:44:13,USR19784,MCH6061,23376.75,UTR3263862664,05411,Declined
TXN00003117,2026-02-23 09:15:35,USR75482,MCH8960,18470.69,UTR6541929783,5912,COMPLETED
TXN00002057,16/01/2026 00:32:50,USR78136,MCH3788,"INR 11,563",UTR 8687922896,5912,Success
TXN00000756,03/03/2026 10:51:32,USR44669,MCH5040,19852.69,UTR7774076310,7011,S
TXN00006430,1767611243,USR27937,MCH1025,"₹14,774.21",UTR3442383644,,TXN_SUCCESS
TXN00008879,2026-01-15 19:55:52,USR95427,MCH6881,9345.42,UTR 0748224664,5411,TXN_SUCCESS
TXN00014627,2026-01-20 20:13:27,USR22310,MCH8477,"₹8,325.77",UTR6422811161,5812,S
TXN00006748,2026-03-26 06:40:08,USR61687,MCH8604,1861.13,UTR1719472012,7011,Pending
TXN00007279,03-05-2026 10:23:04 AM,USR76433,MCH4784,18962.04,UTR4837572997,5411,FAILED
TXN00017759,2026-01-19 19:53:36,USR66241,MCH1481,3003.26,UTR1311106449,7011,COMPLETED
TXN00015184,18/02/2026 01:29:35,USR50948,MCH2376,12851.3,UTR8782016628,05411,COMPLETED
TXN00010992,28/02/2026 13:29:32,USR86786,MCH2307,15369.92,UTR6327905832,5912,Initiated
TXN00017712,01-30-2026 07:42:13 PM,USR40775,MCH8504,18364.97,UTR3473189837,7011,COMPLETED
TXN00003664,2026-03-07 05:55:42,USR51032,MCH1625,-882.44,UTR6069684045,5411,PROCESSING
TXN00016279,2026-03-04 13:45:07,USR73656,MCH6363,"INR 4,422",UTR1659381556,05411,TXN_SUCCESS
TXN00018361,1770612700,USR48378,MCH7808,314.09,UTR1455308060,7011,Success
TXN00018894,23/02/2026 12:58:00,USR20077,MCH6050,"₹13,559.47",UTR0433036159,4131,Success
TXN00005063,31/01/2026 03:58:41,USR86399,MCH3022,"12,564.27",UTR 8158239410,5912,SUCCESS
TXN00013873,2026-03-27 16:53:38,USR72581,MCH2751,16083.03,UTR9637171963,4131,COMPLETED
TXN00007488,12/01/2026 10:33:37,USR18563,MCH7002,"₹24,035.83",UTR1072833069,,S
TXN00012737,2026-03-16 16:46:16,USR55848,MCH9531,"INR 5,834",UTR8430394291,05411,S
TXN00008439,05/02/2026 19:59:32,USR60842,MCH8875,16021.35,UTR8298074058,7011,S
TXN00006075,2026-02-04 11:52:13,USR68935,MCH8329,7684.12,UTR2179762924,05411,PROCESSING
TXN00002037,2026-03-07 01:14:38,USR68711,MCH8967,"INR 2,861",UTR0475786638,,S
TXN00016317,09/03/2026 04:34:22,USR49200,MCH1228,"INR 10,748",,4131,COMPLETED
TXN00014821,2026-01-11 14:37:37,USR54490,MCH5805,"INR 8,388",UTR1025834174,4131,COMPLETED
TXN00001291,18/03/2026 19:44:27,USR57237,MCH1307,9929.11,UTR7762082282,,PENDING
TXN00019282,2026-03-22 19:52:33,USR90123,MCH8550,24137.62,,,Success
TXN00007896,2026/03/23,USR80630,MCH5149,21220.7,UTR4451821106,05411,COMPLETED
TXN00007303,1770915737,USR62852,MCH5874,6874.88,UTR0495893061,,Pending
TXN00000289,2026-01-22 19:34:57,USR60800,MCH1321,-7170.67,UTR7976699045,,S
TXN00012148,2026-02-27 23:34:02,USR12396,MCH8614,382.61,UTR2243145308,05411,Success
TXN00001602,2026-02-01 11:50:51,USR67445,MCH6787,8091.06,UTR5426356505,5912,Fail
TXN00002391,2026-01-15 14:23:42,USR28524,MCH4407,"₹9,370.08",,5912,S
TXN00016233,2026-03-25 17:25:34,USR87373,MCH3894,"17,990.04",UTR 9675088993,05411,Success
TXN00008309,2026-01-03 01:45:20,USR83632,MCH4097,10467.05,,7011,SUCCESS
TXN00012454,2026-02-11 06:07:12,USR98007,MCH8252,"₹20,423.34",UTR8024580133,4131,TXN_SUCCESS
TXN00002542,01-22-2026 01:23:09 PM,USR31873,MCH6876,19155.24,UTR1644317358,,Success
TXN00009551,2026/01/05,USR88986,MCH9210,2900.72,UTR4214052137,5812,S
TXN00007367,09/01/2026 07:48:30,USR15920,MCH3200,-12336.25,UTR5611305964,05411,S
TXN00019600,2026-01-02 10:21:03,USR20310,MCH4685,17337.99,UTR3630727908,7011,F
TXN00012563,2026-02-22 06:59:17,USR98057,MCH8685,16957.78,UTR4963197669,,PENDING
TXN00003609,1774561888,USR47699,MCH9183,"₹23,178.82",UTR6748377482,05411,S
TXN00010063,14/02/2026 18:27:39,USR39561,MCH5188,"INR 14,584",UTR0416873405,05411,TXN_SUCCESS
TXN00015441,02-13-2026 04:44:21 AM,USR56813,MCH2914,21559.01,UTR3158781113,4131,COMPLETED
TXN00017649,2026-01-09 00:55:28,USR28610,MCH3107,8696.02,UTR6781285013,5411,TXN_SUCCESS
TXN00011442,2026/03/12,USR82199,MCH6005,Rs. 13629.76,UTR1138113065,5411,TXN_SUCCESS
TXN00011003,2026-02-11 12:28:28,USR85686,MCH1288,"INR 14,785",UTR8196150144,05411,TXN_SUCCESS
TXN00016034,2026-02-23 01:37:17,USR30532,MCH5855,"₹10,451.29",UTR7052436360,5411,Fail
TXN00014295,1767785488,USR54427,MCH5067,19507.87,UTR0521237949,5411,SUCCESS
TXN00005445,08/02/2026 09:48:16,USR58283,MCH9533,"1,825.91",UTR2050006393,4131,Pending
TXN00018615,2026-02-23 15:24:32,USR49837,MCH7338,"19,357.81",UTR1735488748,,Fail
TXN00002980,2026-01-03 18:06:54,USR40803,MCH8438,"₹24,256.73",UTR3168027477,05411,SUCCESS
TXN00008648,1771459576,USR65280,MCH1879,2287.52,UTR0163904197,5411,COMPLETED
TXN00019616,31/01/2026 07:27:17,USR68696,MCH1704,4327.16,UTR2520845523,5411,TXN_SUCCESS
TXN00011034,2026-03-23 02:52:58,USR32373,MCH4464,"₹18,210.60",UTR4882456239,5411,COMPLETED
TXN00016431,2026-01-13 09:10:47,USR30455,MCH3880,7279.08,UTR5827838815,4131,PROCESSING
TXN00000829,2026-02-19 00:13:06,USR32167,MCH7730,18440.16,UTR5531760205,05411,TXN_SUCCESS
TXN00005516,2026-03-28 02:03:08,USR63372,MCH4145,"19,399.17",UTR0352674965,5411,TXN_SUCCESS
TXN00019469,2026-03-24 14:56:47,USR38814,MCH3368,10028.32,UTR0104532112,05411,SUCCESS
TXN00008305,2026-03-28 14:02:06,USR21353,MCH2198,1017.85,UTR5333875530,,S
TXN00006215,2026/03/20,USR81037,MCH9188,Rs. 19323.27,UTR1755906791,4131,SUCCESS
TXN00012109,2026-01-21 22:18:23,USR94255,MCH3985,"INR 10,670",UTR0033772095,5812,TXN_SUCCESS
TXN00014583,2026-01-03 07:12:34,USR28829,MCH9627,"INR 11,569",UTR6085069595,5812,S
TXN00005721,01-05-2026 03:26:31 AM,USR82443,MCH6148,2625.46,UTR 5160813570,5411,COMPLETED
TXN00016495,17/03/2026 14:22:43,USR33721,MCH7906,2435.38,UTR1901110401,5411,SUCCESS
TXN00002747,2026-02-22 23:02:50,USR51513,MCH6396,14461.68,UTR7968888666,4131,F
TXN00006494,06/02/2026 18:17:22,USR52464,MCH3068,5450.32,UTR4064725469,5912,S
TXN00015947,1770799783,USR17144,MCH8285,5945.7,UTR8591464265,5812,Success
TXN00017009,2026-03-04 00:46:59,USR55164,MCH8778,"23,320.97",UTR8379910438,5411,SUCCESS
TXN00019214,2026-02-20 06:16:34,USR27504,MCH5312,Rs. 6245.55,UTR9542786169,05411,SUCCESS
TXN00004238,19/03/2026 10:44:31,USR64957,MCH4494,19165.52,UTR5036854552,05411,SUCCESS
TXN00005735,12/03/2026 14:16:22,USR60344,MCH7464,16931.34,UTR 0184202204,5812,S
TXN00019436,2026-02-13 09:59:18,USR16764,MCH9932,19372.49,UTR7298181455,5812,COMPLETED
TXN00017470,1771648597,USR73410,MCH2968,9184.22,UTR1013545928,5411,COMPLETED
TXN00008376,1772956899,USR68694,MCH5107,"9,709.45",UTR5384744730,5812,SUCCESS
TXN00003598,2026-03-28 12:57:28,USR26688,MCH4814,"INR 13,821",UTR2726960807,4131,S
TXN00013604,2026-03-22 19:54:23,USR75797,MCH7900,12295.42,UTR7788744300,5912,S
TXN00001187,21/02/2026 20:37:29,USR66675,MCH9708,Rs. 17200.26,UTR1480276380,5812,COMPLETED
TXN00017248,23/03/2026 14:24:22,USR44282,MCH9255,"₹19,507.36",UTR0700636490,4131,COMPLETED
TXN00007425,03-15-2026 01:10:47 AM,USR88897,MCH9964,11734.75,UTR8185670753,7011,TXN_SUCCESS
TXN00018557,1774878690,USR84100,MCH7753,2788.12,UTR7994523954,7011,S
TXN00007831,01-18-2026 08:32:59 PM,USR40086,MCH1495,"₹5,019.72",UTR0882740241,5812,SUCCESS
TXN00018904,2026-03-26 09:02:44,USR88912,MCH8851,12018.48,UTR9021057486,05411,Fail
TXN00010965,2026-02-04 16:47:14,USR21484,MCH4848,"₹22,287.46",UTR7333403799,7011,TXN_SUCCESS
TXN00009216,2026-01-16 15:56:17,USR78045,MCH1435,8242.12,UTR9916305727,5912,S
TXN00004921,2026-03-03 14:00:45,USR27496,MCH3531,23802.04,UTR4078508366,4131,PROCESSING
TXN00001095,17/02/2026 23:49:03,USR29715,MCH7427,Rs. 5774.44,UTR9611615339,,Declined
TXN00005588,2026-03-28 09:16:31,USR69151,MCH6948,"11,730.93",UTR7577938232,5812,TXN_SUCCESS
TXN00002189,06/03/2026 20:39:54,USR19243,MCH2209,19713.3,,,Declined
TXN00015992,1771854167,USR49340,MCH7201,9843.08,UTR6508163028,5812,TXN_FAILED
TXN00010095,2026-01-28 12:07:47,USR28919,MCH7936,20699.52,UTR1007394386,05411,Declined
TXN00009408,2026/02/28,USR51321,MCH6002,"INR 13,375",UTR4997227107,5411,Pending
TXN00004329,03/01/2026 09:14:06,USR90312,MCH9999,"INR 2,162",UTR8218933734,4131,S
TXN00002566,01-15-2026 04:19:10 AM,USR59895,MCH5983,"INR 7,389",UTR8691583611,4131,SUCCESS
TXN00004563,26/03/2026 00:16:22,USR57373,MCH4460,"₹21,995.01",UTR 3427317626,4131,TXN_SUCCESS
TXN00002647,03/03/2026 17:13:13,USR89358,MCH2437,23920.43,UTR5789618759,5812,PROCESSING
TXN00005342,2026-01-03 20:16:55,USR93393,MCH7610,"₹23,709.76",UTR7742679327,5912,COMPLETED
TXN00004363,1774349038,USR41546,MCH5472,"₹19,094.67",UTR4284578240,,SUCCESS
TXN00005778,2026-02-03 09:16:23,USR50567,MCH4867,3660.95,UTR2499165894,5912,SUCCESS
TXN00000944,2026-03-26 03:54:36,USR53075,MCH3981,Rs. 20745.25,UTR3635273293,7011,TXN_SUCCESS
TXN00013721,27/03/2026 22:42:59,USR46780,MCH8762,"₹11,618.82",UTR2267613679,5411,S
TXN00007195,2026-01-15 10:20:23,USR52247,MCH1164,20320.2,UTR4446387284,5912,SUCCESS
TXN00004743,01-01-2026 02:31:52 AM,USR96231,MCH5022,899.4,UTR6585387729,,SUCCESS
TXN00012989,2026-03-23 23:49:03,USR49257,MCH2540,11608.74,UTR9359241359,05411,TXN_SUCCESS
TXN00012658,2026-02-27 01:20:38,USR62972,MCH1445,Rs. 206.04,UTR4156964307,4131,COMPLETED
TXN00006262,2026-03-09 11:54:53,USR33056,MCH3727,Rs. 21289.91,UTR6268719764,05411,Declined
TXN00000132,2026-01-31 15:03:31,USR43994,MCH5882,5560.47,UTR6137977201,5812,Success
TXN00016804,02-05-2026 06:57:05 AM,USR63230,MCH9441,19790.61,UTR7367430718,05411,S
TXN00006296,20/02/2026 19:01:07,USR44174,MCH1167,"₹22,032.45",UTR2446550073,4131,S
TXN00019389,2026-02-17 15:23:35,USR94780,MCH8941,"₹10,399.70",UTR0833632857,,TXN_SUCCESS
TXN00018679,08/02/2026 14:59:04,USR48944,MCH7374,17096.53,UTR8939231119,7011,S
TXN00009002,26/03/2026 03:43:54,USR96247,MCH6364,13138.76,UTR7033092162,4131,S
TXN00005779,2026-03-27 05:38:24,USR83617,MCH1355,20576.86,UTR3351096308,4131,Success
TXN00017520,2026-02-14 20:00:23,USR72224,MCH1832,11966.14,UTR9867971517,05411,COMPLETED
TXN00010892,24/01/2026 02:21:34,USR89040,MCH2513,2306.48,UTR5705101329,5912,COMPLETED
TXN00015565,2026-02-03 20:59:47,USR43442,MCH9176,"₹6,687.51",UTR4273934746,5411,TXN_SUCCESS
TXN00000921,03-06-2026 10:35:18 PM,USR88419,MCH3455,21713.01,,7011,Declined
TXN00014394,2026-01-05 15:16:46,USR27438,MCH1161,15772.57,UTR 9269434875,5912,COMPLETED
TXN00013533,2026-01-01 04:33:19,USR64877,MCH6968,"INR 9,848",UTR5734962518,5812,SUCCESS
TXN00006663,03-28-2026 01:32:51 AM,USR64771,MCH1500,"INR 8,674",UTR0183040136,7011,SUCCESS
TXN00019531,2026-02-20 08:32:23,USR20553,MCH1093,19764.4,UTR8308969275,,Declined
TXN00018906,2026-01-13 08:26:59,USR41807,MCH5732,10976.53,UTR4314855110,5812,S
TXN00017103,2026-01-04 04:02:46,USR28742,MCH9750,15821.43,UTR6098108722,4131,FAILED
TXN00012940,2026-02-03 01:54:33,USR65515,MCH5817,"INR 7,140",UTR7757806480,7011,Success
